class_one,class_two,class_three,Job_name,job_company,low_salary,job_release_time,0,job_edu,job_area,job_welfare,second_time,,
技术,后端开发,数据挖掘,数据挖掘工程师,华云中盛,10,2017/11/8 10:03,1, 硕士,深圳,"“大神云集,美女帅哥,福利多多,技术提升”",1510106580,,
技术,后端开发,数据挖掘,数据挖掘,卓领通讯,12,2017/11/3 0:00,3, 本科,上海,"“领导好,环境好,机会大,同事友好”",1509638400,,
技术,后端开发,数据挖掘,数据挖掘工程师,凡普金科,25,2017/10/31 0:00,1, 本科,北京,"“六险一金,数据驱动,敏捷开发,行业风口”",1509379200,,
技术,后端开发,数据挖掘,数据挖掘工程师,马上金融,13,2017/11/8 16:45,3, 硕士,北京,“大型互联网消费金融、五险一金、14薪”,1510130700,,
技术,后端开发,数据挖掘,高级数据挖掘工程师,京东金融,20,2017/11/8 16:11,3, 硕士,北京,“技术战略 海量数据 成长空间大”,1510128660,,
技术,后端开发,数据挖掘,数据挖掘工程师,舜飞科技,18,2017/11/8 10:22,3, 本科,广州,"“我厂,盛产,大数据,老司机”",1510107720,,
技术,后端开发,数据挖掘,数据挖掘工程师,快手,25,2017/11/4 0:00,3, 本科,北京,"“高速发展,大空间,各种福利,宇宙中心”",1509724800,,
技术,后端开发,数据挖掘,数据挖掘/推荐算法工程师,新浪微博,20,2017/11/3 0:00,0, 本科,北京,"“弹性工作,牛人多,核心部门,发展空间大”",1509638400,,
技术,后端开发,数据挖掘,数据挖掘工程师,一帧,18,2017/10/24 0:00,1, 本科,北京,"“股票期权,偏平管理,极客团队”",1508774400,,
技术,后端开发,数据挖掘,数据挖掘技术专家,美团点评,30,2017/11/7 0:00,3, 本科,北京,“集团核心获奖算法团队，外卖配送的超级大脑”,1509984000,,
技术,后端开发,数据挖掘,数据挖掘专家-P7-风险与决策中心-蚂蚁金服-上海,蚂蚁金服集团,25,2017/11/7 0:00,3, 本科,上海,"“顶尖的团队,大牛云集,核心业务,成长晋升快”",1509984000,,
技术,后端开发,数据挖掘,数据挖掘,一下集团,15,2017/10/10 0:00,3, 本科,北京,“环境好，福利好，哪哪都好，就少你了！”,1507564800,,
技术,后端开发,数据挖掘,数据工程师、SQL、数据挖掘,数宇通,5,2017/11/6 0:00,1, 本科,北京,"“五险一金,带薪年假,节假日,福利多”",1509897600,,
技术,后端开发,数据挖掘,数据挖掘工程师,百度,16,2017/10/26 0:00,3, 本科,北京,"“团队好,平台大,薪资高”",1508947200,,
技术,后端开发,数据挖掘,高级数据挖掘工程师,兴仁金融,20,2017/11/8 9:13,3, 硕士,上海,"“上市背景,发展潜力大,薪酬福利佳,领导好”",1510103580,,
技术,后端开发,数据挖掘,数据挖掘工程师,金山办公软件,15,2017/11/7 0:00,1, 本科,北京,"“免费三餐,免费健身房,六险一金,各种团建”",1509984000,,
技术,后端开发,数据挖掘,高级数据挖掘工程师,智融集团,20,2017/11/4 0:00,3, 本科,北京,"“优秀团队,科技金融,弹性工作制,成长空间大”",1509724800,,
技术,后端开发,数据挖掘,数据挖掘工程师,京东商城,15,2017/10/24 0:00,3, 本科,北京,"“餐补,弹性工作,大平台,免费班车”",1508774400,,
技术,后端开发,数据挖掘,数据挖掘&算法工程师,哔哩哔哩,18,2017/11/8 11:17,1, 本科,上海,"“领导大牛,团队优秀,就差你了”",1510111020,,
技术,后端开发,数据挖掘,数据挖掘工程师（实习生）,集奥聚合（GEO）,5,2017/11/8 10:01,0, 本科,北京,"“六险一金,年终奖,补助,扁平化管理”",1510106460,,
技术,后端开发,数据挖掘,数据挖掘工程师,小米,18,2017/11/8 9:46,0, 本科,北京,"“期权,绩效奖金,晋升空间大”",1510105560,,
技术,后端开发,数据挖掘,资深数据挖掘专家（上海）,平安科技,15,2017/11/7 0:00,0, 本科,上海,“福利好，绩效奖金丰厚”,1509984000,,
技术,后端开发,数据挖掘,数据挖掘工程师,腾讯,18,2017/11/7 0:00,3, 硕士,深圳,"“五险一金,绩效奖金,带薪休假”",1509984000,,
技术,后端开发,数据挖掘,数据挖掘工程师,博乐科技,15,2017/11/6 0:00,1, 本科,北京,"“五险一金,奖金多多,福利多,涨薪机会”",1509897600,,
技术,后端开发,精准推荐,推荐后台专家/推荐后台资深专家,美团点评,25,2017/11/8 11:11,1, 本科,北京,“15.5薪 发展空间大 弹性工作时间 班车 食堂”,1510110660,,
技术,后端开发,精准推荐,推荐系统算法工程师,搜狐视频,15,2017/10/26 0:00,3, 本科,北京,“大平台 15天年假 弹性工作制 氛围好”,1508947200,,
技术,后端开发,精准推荐,高级推荐算法工程师,最右,30,2017/10/26 0:00,3, 本科,北京,"“五险一金,年底双薪,股票期权”",1508947200,,
技术,后端开发,精准推荐,推荐算法工程师-UGC,今日头条,20,2017/10/22 0:00,1, 本科,北京,“六险一金，免费三餐，租房补贴”,1508601600,,
技术,后端开发,精准推荐,推荐引擎高级研发工程师,360,20,2017/11/8 11:21,3, 本科,北京,“上市 免费三餐班车 免费体检 弹性工作时间”,1510111260,,
技术,后端开发,精准推荐,推荐算法资深工程师/专家,阿里巴巴—高德,15,2017/10/10 0:00,3, 本科,北京,“发展前景”,1507564800,,
技术,后端开发,精准推荐,推荐引擎开发工程师,美图公司,10,2017/11/8 10:12,0, 不限,厦门,“海量数据”,1510107120,,
技术,后端开发,精准推荐,推荐算法工程师中高级,暴风影音,30,2017/11/3 0:00,3, 本科,北京,"“七险一金,加班餐补,水果酸奶,宝宝险”",1509638400,,
技术,后端开发,精准推荐,资深/高级推荐算法工程师-广州,掌门集团,16,2017/11/6 0:00,5, 本科,广州,"“六险一金,丰厚年终奖,12天年假,弹性打卡”",1509897600,,
技术,后端开发,精准推荐,资深算法推荐 / 机器学习研发,新氧盒子,25,2017/11/8 9:11,3, 本科,北京,"“geek,六险一金,16薪,海外旅游”",1510103460,,
技术,后端开发,精准推荐,阿里移动国际-高级产品经理-个性化推荐方向,阿里巴巴移动事业群-UC,15,2017/11/7 0:00,3, 本科,广州,“行业前沿 五险一金 免费三餐”,1509984000,,
技术,后端开发,精准推荐,推荐算法,腾讯,25,2017/11/6 0:00,0, 本科,深圳,“年终奖”,1509897600,,
技术,后端开发,精准推荐,高级个性化推荐工程师-电商,小米,30,2017/11/8 9:53,3, 本科,北京,"“足够空间,海量数据”",1510105980,,
技术,后端开发,精准推荐,搜索推荐工程师,返利网,15,2017/11/8 9:28,3, 本科,上海,"“年终奖金,补充保险,海外旅游,年终休假”",1510104480,,
技术,后端开发,精准推荐,推荐系统研发工程师,新浪微博,20,2017/10/16 0:00,1, 本科,北京,“福利待遇好，平台大”,1508083200,,
技术,后端开发,精准推荐,推荐算法技术专家,美团点评,25,2017/11/7 0:00,0, 本科,北京,"“五险一金,补充医疗,弹性工作,广阔平台”",1509984000,,
技术,后端开发,精准推荐,推荐系统高级工程师-视频,今日头条,22,2017/10/22 0:00,1, 本科,北京,“六险一金，免费三餐，租房补贴”,1508601600,,
技术,后端开发,精准推荐,高级推荐算法工程师-广州,掌门集团,14,2017/11/6 0:00,3, 本科,广州,"“六险一金,弹性打卡,丰厚年终奖”",1509897600,,
技术,后端开发,精准推荐,推荐系统架构师,映客直播,50,2017/11/6 0:00,5, 本科,北京,"“一线牛人,千万量级,高福利待遇,扁平化”",1509897600,,
技术,后端开发,精准推荐,百度贴吧推荐算法高级工程师,百度,20,2017/11/8 10:35,3, 本科,北京,"“核心团队,股票激励,战略业务,晋升空间”",1510108500,,
技术,后端开发,精准推荐,高级推荐算法工程师,知乎,25,2017/10/27 0:00,3, 本科,北京,“免费三餐、股票期权、高速成长、知名产品”,1509033600,,
技术,后端开发,精准推荐,搜狐媒体-智能推荐平台-推荐算法资深工程师,搜狐媒体,30,2017/10/21 0:00,3, 不限,北京,“15天年假，大牛多多，薪酬福利高”,1508515200,,
技术,后端开发,精准推荐,推荐算法工程师,美柚,15,2017/11/7 0:00,1, 本科,杭州,“开发大牛的聚集地”,1509984000,,
技术,后端开发,精准推荐,用户推荐算法工程师J10324,快手,20,2017/11/1 0:00,1, 本科,北京,"“氛围好,技术强”",1509465600,,
技术,后端开发,精准推荐,RANK/推荐高级产品经理,百度外卖,15,2017/11/8 11:30,0, 本科,北京,"“扁平管理,福利多”",1510111800,,
技术,后端开发,精准推荐,短视频推荐系统开发工程师,一览科技,20,2017/11/7 0:00,3, 本科,北京,"“技术大牛,年终奖”",1509984000,,
技术,后端开发,精准推荐,视频-产品技术中心-推荐系统算法工程师,搜狐视频,15,2017/10/26 0:00,1, 本科,北京,“十五天年假 大公司 弹性工作制”,1508947200,,
技术,后端开发,精准推荐,MIG09-资讯推荐算法高级工程师,腾讯,18,2017/11/3 0:00,5, 本科,深圳,"“大平台,新领域,大咖多”",1509638400,,
技术,后端开发,精准推荐,推荐系统工程师/专家,拼多多,20,2017/10/9 0:00,0, 不限,上海,"“大牛多,氛围好,成长快”",1507478400,,
技术,后端开发,精准推荐,推荐算法产品经理,ZAKER,13,2017/11/8 14:02,3, 本科,广州,"“晋升空间大,优秀的团队”",1510120920,,
技术,后端开发,精准推荐,推荐算法技术专家,美团点评,30,2017/11/8 0:00,3, 本科,北京,“期权股票，15.5薪，6险一金，班车”,1510070400,,
技术,后端开发,精准推荐,推荐系统架构工程师,掌门集团,30,2017/11/8 10:06,3, 本科,北京,"“牛人多,国际市场,自盈利,福利好”",1510106760,,
技术,后端开发,精准推荐,推荐算法高级工程师,今日头条,20,2017/10/28 0:00,3, 本科,北京,“六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资”,1509120000,,
技术,后端开发,精准推荐,搜索/推荐高级产品经理,百度外卖,20,2017/11/8 11:30,3, 本科,北京,“空间大”,1510111800,,
技术,后端开发,精准推荐,视频推荐算法工程师,美柚,25,2017/11/8 14:40,3, 本科,杭州,"“工作氛围好,职位发展广”",1510123200,,
技术,后端开发,精准推荐,推荐算法研发工程师,网易立马理财,20,2017/11/8 11:42,1, 硕士,北京,“免费三餐下午茶，丰厚年终奖”,1510112520,,
技术,后端开发,精准推荐,神马-资深推荐算法专家-智能化方向-p7/8,蚂蚁金服集团,25,2017/11/6 0:00,5, 硕士,北京,"“人工智能,核心事业群”",1509897600,,
技术,后端开发,精准推荐,推荐系统架构师J10322,快手,20,2017/10/19 0:00,3, 本科,北京,"“氛围好,技术强”",1508342400,,
技术,后端开发,精准推荐,搜狐媒体-智能推荐平台-推荐后台开发工程师,搜狐媒体,30,2017/10/21 0:00,3, 本科,北京,“大牛多多 薪资诱人”,1508515200,,
技术,后端开发,精准推荐,推荐算法/机器学习/数据挖掘/高级工程师,网易,25,2017/11/8 14:17,3, 本科,北京,“团队分享、部门旅游、晋升空间、奖金丰厚”,1510121820,,
技术,后端开发,精准推荐,推荐算法工程师,小糖科技,30,2017/11/2 0:00,3, 硕士,北京,"“六险一金,团队氛围好,发展空间大,弹性工作”",1509552000,,
技术,后端开发,精准推荐,推荐产品经理,爱奇艺,15,2017/10/23 0:00,3, 本科,北京,“六险一金，年假，补助，多薪”,1508688000,,
技术,后端开发,精准推荐,WXG08-122 推荐系统算法工程师(北京),腾讯,15,2017/11/7 0:00,3, 本科,北京,“微信大平台”,1509984000,,
技术,后端开发,精准推荐,资深推荐系统架构师,平安人寿,25,2017/11/8 9:44,5, 本科,深圳,“深圳最高楼，大平台，福利好，发展空间大”,1510105440,,
技术,后端开发,精准推荐,优酷-推荐基础架构/算法专家、高级专家,阿里文娱,20,2017/11/7 0:00,3, 本科,北京,"“平台大,大牛多,福利好,学习机会”",1509984000,,
技术,后端开发,精准推荐,推荐系统高级工程师/技术专家-外卖,美团点评,25,2017/10/19 0:00,1, 本科,北京,"“五险一金,加班补助,节日福利”",1508342400,,
技术,后端开发,精准推荐,推荐算法工程师（金融）,网易立马理财,25,2017/11/8 9:51,1, 硕士,北京,“三餐免费、五险一金、带薪病假 、金融产品”,1510105860,,
技术,后端开发,精准推荐,推荐系统架构师J10322,快手,20,2017/11/1 0:00,3, 本科,北京,"“氛围好,技术强”",1509465600,,
技术,后端开发,精准推荐,机器学习/推荐算法/搜索算法/NLP,百度外卖,25,2017/11/1 0:00,3, 本科,北京,"“福利健全,弹性”",1509465600,,
技术,后端开发,精准推荐,推荐算法工程师,微鲸科技,15,2017/10/20 0:00,0, 不限,上海,“弹性工作、绩效奖金、通讯津贴”,1508428800,,
技术,后端开发,精准推荐,机器学习-推荐算法专家,美菜网,20,2017/11/1 0:00,5, 硕士,北京,“移动互联网生鲜巨头公司”,1509465600,,
技术,后端开发,精准推荐,推荐算法工程师,携程,15,2017/10/21 0:00,1, 不限,上海,“职业发展空间大，大牛引路”,1508515200,,
技术,后端开发,精准推荐,产品经理（熟悉个性化推荐）,一亩田,15,2017/11/8 10:25,5, 本科,北京,"“六险一金,定期体检,靠谱平台,优秀团队”",1510107900,,
技术,后端开发,精准推荐,资深/高级推荐算法工程师,网易,15,2017/11/6 0:00,1, 硕士,杭州,"“平台大,环境好,待遇好”",1509897600,,
技术,后端开发,精准推荐,推荐系统研发工程师,妥妥,15,2017/10/30 0:00,1, 本科,杭州,"“五险一金,双休,各种补贴,班车接送”",1509292800,,
技术,后端开发,精准推荐,推荐算法工程师,趣玩网,25,2017/11/1 0:00,1, 硕士,北京,"“核心团队,发展空间大,福利完善”",1509465600,,
技术,后端开发,精准推荐,游戏推荐算法工程师,网易游戏,15,2017/11/8 10:03,1, 本科,广州,"“核心数据部,发展空间大,技术牛人多,薪资福利好”",1510106580,,
技术,后端开发,精准推荐,推荐算法工程师,上海聊聊,30,2017/11/6 0:00,0, 本科,上海,“弹性工作制”,1509897600,,
技术,后端开发,精准推荐,推荐算法工程师,立纳网络,20,2017/11/6 0:00,1, 本科,上海,"“前景好,妹子多”",1509897600,,
技术,后端开发,精准推荐,推荐算法工程师,奇虎360,25,2017/11/6 0:00,1, 本科,北京,"“薪资高,一线互联网,平台发展好,技术氛围好”",1509897600,,
技术,后端开发,精准推荐,推荐算法高级专家,美团点评,30,2017/10/25 0:00,5, 硕士,北京,"“大牛云集,前沿技术,弹性工作,期权激励”",1508860800,,
技术,后端开发,精准推荐,天天快报-推荐算法工程师（北京）,腾讯,25,2017/11/3 0:00,3, 本科,北京,“鹅厂大平台，福利待遇优”,1509638400,,
技术,后端开发,精准推荐,推荐算法工程师?,叮当快药,12,2017/11/6 0:00,3, 大专,北京,"“期权,空间”",1509897600,,
技术,后端开发,精准推荐,百度贴吧_推荐算法高级研发工程师,百度,20,2017/10/24 0:00,3, 本科,北京,"“核心产品,晋升空间”",1508774400,,
技术,后端开发,精准推荐,推荐系统架构高级工程师,APUS Group,30,2017/11/8 21:19,5, 本科,北京,"“年终奖金,房补车补,五险一金”",1510147140,,
技术,后端开发,精准推荐,推荐算法高级工程师-短视频方向,今日头条,25,2017/11/8 14:15,1, 本科,北京,“六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好”,1510121700,,
技术,后端开发,精准推荐,高级推荐引擎开发工程师,陌陌,25,2017/11/8 10:03,3, 本科,北京,"“核心团队,技术氛围浓”",1510106580,,
技术,后端开发,精准推荐,【急聘】搜索推荐系统研发工程师,易所试,15,2017/11/8 9:18,1, 本科,北京,"“七险一金,弹性考勤,最高16薪,零食下午茶”",1510103880,,
技术,后端开发,精准推荐,推荐算法工程师,网易游戏,20,2017/10/19 0:00,3, 本科,广州,“发展前景好 报酬有竞争力”,1508342400,,
技术,后端开发,精准推荐,推荐算法架构师,喜马拉雅,20,2017/11/7 0:00,3, 硕士,上海,“2亿多用户的平台”,1509984000,,
技术,后端开发,精准推荐,高级推荐算法开发工程师,网易,16,2017/11/8 9:48,3, 本科,杭州,"“网易,考拉海购,技术成长,免费三餐”",1510105680,,
技术,后端开发,精准推荐,产品经理（推荐算法中心）(003685),YY Inc,15,2017/11/7 0:00,1, 本科,广州,“班车接送、餐费补贴”,1509984000,,
技术,后端开发,精准推荐,高级推荐系统工程师,小红书,25,2017/10/30 0:00,3, 本科,上海,"“大牛,福利,多薪,团队成长”",1509292800,,
技术,后端开发,精准推荐,高级算法工程师（个性化推荐）,猎豹移动,20,2017/10/30 0:00,1, 本科,北京,“上市公司，七险一金，直播业务”,1509292800,,
